sk_match_id,frame,minute,player_name,pass_recipient_name,pass_recipient_id,pass_recipient_position,sk_player_id,pass_angle,type_primary,type_secondary,location_x,location_y,pass_accurate,team_name,possession_team_name,possession_team_name_src,possession_types,period,receive_frame,receive_x,receive_y,target_area,ball_x_0,ball_y_0,ball_x_1,ball_y_1,player_x_1,player_y_1,player_1,ball_x_2,ball_y_2,player_x_2,player_y_2,player_2,ball_x_3,ball_y_3,player_x_3,player_y_3,player_3,sk_recipient_id,long_name
1227894,25592,42,C. Bizet Ildhusøy,D. Spence,11516,AMF,62787.0,45,pass,['forward_pass' 'second_assist' 'short_or_medium_pass'],77,75,True,Tottenham Hotspur,Tottenham Hotspur,Tottenham Hotspur,['attack'],1.0,25602.0,-30.79,25.16,True,-32.26,23.84,-36.79,25.04,-35.23,26.59,57095.0,-41.85,3.65,-44.99,-1.07,64003.0,-45.2,-4.67,-42.69,-2.71,68683.0,57095,Drew Spence
1227894,27750,46,E. Summanen,M. Thomas,628701,CF,63774.0,-17,pass,['forward_pass' 'short_or_medium_pass'],83,14,True,Tottenham Hotspur,Tottenham Hotspur,Tottenham Hotspur,['corner' 'set_piece_attack' 'attack'],1.0,27782.0,-36.95,-24.61,True,-35.84,-25.58,-35.29,-26.95,-36.75,-24.6,62874.0,,,,,,,,,,,62874,Martha Thomas
1227894,28050,46,G. Clinton,C. Bizet Ildhusøy,501647,RAMF,68683.0,84,pass,['lateral_pass' 'pass_to_final_third' 'short_or_medium_pass'],65,32,True,Tottenham Hotspur,Tottenham Hotspur,Tottenham Hotspur,['attack' 'transition_high'],1.0,28074.0,-26.3,27.72,True,-27.24,26.15,-29.19,19.22,-29.5,20.32,62787.0,-26.74,17.12,-25.57,18.29,57095.0,-29.03,10.24,-39.1,11.38,59377.0,62787,Celin Bizet Ildhusøy
1227894,30809,47,J. Vanhaevermaet,H. Payne,377044,RB,63651.0,10,pass,"['forward_pass' 'pass_to_final_third' 'progressive_pass'
 'short_or_medium_pass']",64,82,True,Everton,Everton,Everton,['set_piece_attack' 'attack' 'free_kick'],2.0,30817.0,-32.91,31.68,True,-32.96,29.69,-43.74,21.12,-44.37,23.7,64023.0,-37.14,7.31,-37.17,7.6,63553.0,-36.89,10.48,-30.63,-0.16,59377.0,64023,Heather Payne
1227894,31547,49,J. Vanhaevermaet,H. Payne,377044,RB,63651.0,-5,pass,['forward_pass' 'long_pass' 'pass_to_final_third' 'progressive_pass'],46,93,True,Everton,Everton,Everton,['attack' 'transition_high'],2.0,31583.0,-31.94,26.55,True,-31.02,27.93,-45.98,20.77,-44.67,22.74,64023.0,,,,,,,,,,,64023,Heather Payne
1227894,32276,50,J. Vanhaevermaet,H. Payne,377044,RB,63651.0,27,pass,['forward_pass' 'short_or_medium_pass'],68,76,True,Everton,Everton,Everton,['attack'],2.0,32314.0,-37.0,29.75,True,-38.6,28.75,-39.54,28.22,-38.11,29.68,64023.0,-41.74,21.08,-41.53,25.47,68736.0,-43.27,9.81,-41.7,8.87,63553.0,64023,Heather Payne
1227894,36370,57,A. James,M. Thomas,628701,CF,64167.0,12,pass,['forward_pass' 'long_pass' 'pass_to_final_third' 'progressive_pass'],33,77,True,Tottenham Hotspur,Tottenham Hotspur,Tottenham Hotspur,['transition_low'],2.0,36409.0,18.65,-28.91,True,19.11,-30.81,,,,,,,,,,,,,,,,62874,Martha Thomas
1227894,36712,57,T. Duggan,K. Snoeijs,390348,CF,22612.0,-9,pass,['forward_pass' 'progressive_pass' 'short_or_medium_pass'],45,22,True,Everton,Everton,Everton,['throw_in'],2.0,36760.0,-25.57,-21.18,True,-27.21,-21.28,-35.98,-13.95,-35.99,-14.71,63553.0,-38.2,-4.2,-34.09,-5.0,22612.0,,,,,,63553,Katja Snoeijs
1227894,1422,2,E. Bissell,K. Olesen,825448,RCMF3,769838.0,135,pass,['short_or_medium_pass' 'touch_in_box'],94,77,True,Everton,Everton,Everton,['attack' 'transition_high'],1.0,1432.0,36.15,-25.05,True,37.82,-24.43,32.91,-31.36,34.03,-31.2,188835.0,28.79,-35.14,34.09,-31.74,68736.0,,,,,,188835,Karoline Olesen
1227894,2872,4,M. Thomas,A. Neville,543418,LB,62874.0,-16,pass,['forward_pass' 'linkup_play' 'progressive_pass' 'short_or_medium_pass'],70,27,True,Tottenham Hotspur,Tottenham Hotspur,Tottenham Hotspur,['attack'],1.0,2887.0,-34.18,-25.17,True,-35.49,-23.85,-47.51,-18.36,-46.06,-18.77,68736.0,-49.73,-4.1,-47.5,-4.23,62787.0,,,,,,68736,Ashleigh Neville
1227894,5973,9,J. Vanhaevermaet,E. Bissell,628529,SS,63651.0,5,pass,['forward_pass' 'long_pass' 'pass_to_final_third' 'progressive_pass'],43,81,True,Everton,Everton,Everton,['attack'],1.0,5995.0,24.98,-25.71,True,24.95,-27.66,37.92,-28.49,39.39,-27.78,769838.0,34.67,-23.64,35.8,-22.1,68736.0,,,,,,769838,Emma Bissell
1227894,6243,10,H. Bennison,H. Payne,377044,RB5,59377.0,27,pass,['forward_pass' 'short_or_medium_pass'],83,93,True,Everton,Everton,Everton,['attack' 'throw_in'],1.0,6246.0,35.79,-34.32,True,34.84,-32.61,35.41,-33.32,35.87,-34.09,64023.0,23.51,-23.28,25.75,-22.35,59377.0,2.66,-18.24,2.24,-19.56,68682.0,64023,Heather Payne
1227894,6251,10,H. Payne,H. Bennison,566401,LCMF3,64023.0,-151,pass,['back_pass' 'short_or_medium_pass'],87,95,True,Everton,Everton,Everton,['attack' 'throw_in'],1.0,6257.0,30.78,-31.73,True,32.41,-32.63,23.51,-23.28,25.75,-22.35,59377.0,2.66,-18.24,2.24,-19.56,68682.0,6.66,9.63,6.67,10.34,63752.0,59377,Hanna Ulrika Bennison
1227894,7499,12,M. Finnigan,K. Snoeijs,390348,CF,68682.0,3,pass,['forward_pass' 'long_pass' 'pass_to_final_third' 'progressive_pass'],27,80,True,Everton,Everton,Everton,['set_piece_attack' 'attack' 'free_kick'],1.0,7538.0,29.14,-22.97,True,31.08,-23.25,36.89,-13.06,36.36,-13.33,63553.0,,,,,,,,,,,63553,Katja Snoeijs
1227894,9747,16,E. Summanen,D. Spence,11516,AMF,63774.0,-24,pass,"['forward_pass' 'pass_to_final_third' 'progressive_pass'
 'short_or_medium_pass']",58,27,True,Tottenham Hotspur,Tottenham Hotspur,Tottenham Hotspur,['attack' 'transition_medium'],1.0,9755.0,-20.36,-28.43,True,-20.59,-26.86,-39.6,-19.44,-45.52,-22.87,57095.0,-31.71,-11.79,-32.3,-12.1,68683.0,-26.09,-7.56,-25.98,-6.9,63774.0,57095,Drew Spence
1227894,9901,16,O. Ahtinen,A. James,11163,RB,63782.0,66,pass,['lateral_pass' 'short_or_medium_pass'],71,64,True,Tottenham Hotspur,Tottenham Hotspur,Tottenham Hotspur,['attack' 'transition_medium'],1.0,9909.0,-28.56,20.16,True,-29.19,19.01,-34.88,30.56,-34.56,31.18,64167.0,-35.66,31.4,-35.26,29.56,68512.0,,,,,,64167,Angharad James-Turner
1227894,12906,21,D. Spence,M. Thomas,628701,CF,57095.0,-37,pass,['forward_pass' 'short_or_medium_pass'],71,31,True,Tottenham Hotspur,Tottenham Hotspur,Tottenham Hotspur,['attack' 'transition_high'],1.0,12916.0,-33.88,-27.57,True,-33.07,-25.98,-31.55,-25.44,-31.59,-26.17,62874.0,-34.33,-7.51,-37.22,-7.48,68682.0,-22.0,-4.51,-20.32,-8.95,63774.0,62874,Martha Thomas
1227894,14869,24,M. Thomas,A. Neville,543418,LB,62874.0,135,pass,['back_pass' 'short_or_medium_pass'],94,12,True,Tottenham Hotspur,Tottenham Hotspur,Tottenham Hotspur,['attack' 'throw_in'],1.0,14895.0,-37.11,-26.18,True,-38.48,-24.81,-37.12,-22.94,-36.97,-25.32,68736.0,-33.96,-12.44,-32.9,-11.96,68683.0,-45.47,-17.87,-44.23,-18.9,62874.0,68736,Ashleigh Neville
1227894,14945,24,G. Clinton,M. Thomas,628701,CF,68683.0,-18,pass,['deep_completion' 'forward_pass' 'short_or_medium_pass' 'touch_in_box'],85,34,True,Tottenham Hotspur,Tottenham Hotspur,Tottenham Hotspur,['attack' 'throw_in'],1.0,14953.0,-39.54,-20.67,True,-39.17,-19.05,-45.47,-17.87,-44.23,-18.9,62874.0,-32.64,20.47,-31.88,21.22,64167.0,,,,,,62874,Martha Thomas
1227894,14967,24,M. Thomas,A. James,11163,RB,62874.0,120,pass,['cross' 'lateral_pass' 'touch_in_box'],96,28,True,Tottenham Hotspur,Tottenham Hotspur,Tottenham Hotspur,['attack' 'throw_in'],1.0,15000.0,-31.09,20.72,True,-32.99,20.21,-32.64,20.47,-31.88,21.22,64167.0,,,,,,,,,,,64167,Angharad James-Turner
1227895,20375,33,F. Nagano,M. Lawley,11157,CF,75087.0,27,pass,['forward_pass' 'short_or_medium_pass'],73,72,True,Liverpool,Liverpool,Liverpool,['attack'],1.0,20394.0,32.27,-27.86,True,33.52,-26.48,39.69,-25.6,38.94,-26.25,261929.0,46.13,2.39,44.64,6.11,167414.0,,,,,,261929,Melissa  Lawley
1227895,23627,39,J. Matthews,S. Haug,403797,SS,261930.0,-8,pass,"['forward_pass' 'long_pass' 'pass_to_final_third' 'progressive_pass'
 'recovery' 'under_pressure']",46,16,True,Liverpool,Leicester City WFC,In Contest,['set_piece_attack' 'free_kick'],1.0,23658.0,24.03,24.48,True,24.83,22.73,24.44,22.64,20.81,24.14,22742.0,,,,,,,,,,,167414,Sophie Roman Haug
1227895,24920,41,C. Nevin,M. Goodwin,628622,CF,60442.0,-23,pass,"['forward_pass' 'pass_to_final_third' 'progressive_pass'
 'short_or_medium_pass']",62,36,True,Leicester City WFC,Leicester City WFC,Leicester City WFC,['attack' 'throw_in'],1.0,24938.0,-26.8,-27.09,True,-25.12,-26.97,-33.15,-22.66,-32.79,-22.77,146958.0,-45.79,-14.67,-44.65,-14.39,60442.0,,,,,,146958,Missy Goodwin
1227895,26778,44,G. Fisk,G. Bonner,11505,CB,62648.0,-158,pass,['back_pass' 'short_or_medium_pass'],85,93,True,Liverpool,Liverpool,Liverpool,['attack' 'transition_high'],1.0,26786.0,20.42,-21.92,True,21.52,-22.78,22.35,-22.14,22.55,-21.41,57127.0,26.17,-24.53,26.91,-23.6,75087.0,24.24,-29.69,23.19,-31.15,62648.0,57127,Gemma Bonner
1227895,26796,44,G. Bonner,F. Nagano,302842,DMF,57127.0,-8,pass,['forward_pass' 'short_or_medium_pass'],75,87,True,Liverpool,Liverpool,Liverpool,['attack' 'transition_high'],1.0,26800.0,26.69,-22.9,True,25.01,-22.94,26.17,-24.53,26.91,-23.6,75087.0,24.24,-29.69,23.19,-31.15,62648.0,36.56,-27.05,35.5,-28.67,261928.0,75087,Fuka Nagano
1227895,26806,44,F. Nagano,G. Fisk,353246,RWB,75087.0,98,pass,['short_or_medium_pass'],82,86,True,Liverpool,Liverpool,Liverpool,['attack' 'transition_high'],1.0,26814.0,23.18,-31.15,True,23.53,-29.45,24.24,-29.69,23.19,-31.15,62648.0,36.56,-27.05,35.5,-28.67,261928.0,,,,,,62648,Grace Fisk
1227895,26816,44,G. Fisk,M. Kearns,583699,RCMF3,62648.0,-27,pass,['forward_pass' 'short_or_medium_pass'],81,96,True,Liverpool,Liverpool,Liverpool,['attack' 'transition_high'],1.0,26823.0,33.87,-29.37,True,32.05,-29.25,36.56,-27.05,35.5,-28.67,261928.0,,,,,,,,,,,261928,Missy Bo Kearns
1227895,26992,44,J. Matthews,M. Höbinger,476759,LCMF3,261930.0,24,pass,"['forward_pass' 'pass_to_final_third' 'progressive_pass'
 'short_or_medium_pass' 'shot_assist']",58,10,True,Liverpool,Liverpool,Liverpool,['attack' 'throw_in'],1.0,27002.0,23.21,21.9,True,21.71,21.62,26.85,10.42,26.26,11.95,63591.0,,,,,,,,,,,63591,Marie Therese Höbinger
1227895,29610,45,S. Haug,T. Hinds,376626,LWB,167414.0,-111,pass,['lateral_pass' 'short_or_medium_pass'],76,25,True,Liverpool,Liverpool,Liverpool,['attack' 'transition_medium'],2.0,29622.0,-18.07,-25.79,True,-19.85,-26.12,,,,,,,,,,,,,,,,261932,Taylor Hinds
1227895,31402,48,M. Höbinger,S. Haug,403797,CF,63591.0,45,pass,['forward_pass' 'short_or_medium_pass'],75,71,True,Liverpool,Liverpool,Liverpool,['attack' 'transition_medium'],2.0,31445.0,-41.73,27.23,True,-43.32,27.81,-43.44,27.29,-43.37,27.56,167414.0,,,,,,,,,,,167414,Sophie Roman Haug
1227895,33345,52,S. Tierney,M. Goodwin,628622,CF,68758.0,-61,pass,['lateral_pass' 'pass_to_final_third' 'short_or_medium_pass'],58,34,True,Leicester City WFC,Leicester City WFC,Leicester City WFC,['attack' 'throw_in'],2.0,33354.0,17.23,27.04,True,16.84,25.11,45.06,15.51,42.91,16.83,146958.0,,,,,,,,,,,146958,Missy Goodwin
1227895,34507,53,M. Lawley,M. Höbinger,476759,RCMF,261929.0,153,pass,['back_pass' 'short_or_medium_pass'],85,86,True,Liverpool,Liverpool,Liverpool,['corner' 'set_piece_attack' 'attack'],2.0,34514.0,-31.67,22.92,True,-33.52,22.59,-29.46,24.49,-28.09,21.86,63591.0,,,,,,,,,,,63591,Marie Therese Höbinger
1227895,34535,54,M. Höbinger,M. Lawley,11157,SS,63591.0,14,pass,['forward_pass' 'short_or_medium_pass'],79,89,True,Liverpool,Liverpool,Liverpool,['corner' 'set_piece_attack' 'attack'],2.0,34542.0,-36.57,26.11,True,-35.17,26.62,,,,,,,,,,,,,,,,261929,Melissa  Lawley
1227895,35413,55,F. Nagano,T. Hinds,376626,LWB,75087.0,-35,pass,['forward_pass' 'short_or_medium_pass'],72,35,True,Liverpool,Liverpool,Liverpool,['attack' 'transition_high'],2.0,35440.0,-38.48,-23.05,True,-40.03,-21.83,-42.15,-21.49,-40.87,-22.73,261932.0,-45.59,3.81,-45.28,2.66,70035.0,-39.95,-2.21,-40.2,-2.22,70035.0,261932,Taylor Hinds
1227895,36164,56,S. Tierney,M. Goodwin,628622,CF,68758.0,-51,pass,['short_or_medium_pass'],87,17,True,Leicester City WFC,Leicester City WFC,Leicester City WFC,['set_piece_attack' 'attack' 'free_kick'],2.0,36170.0,36.59,28.31,True,38.2,27.32,44.32,25.68,43.45,25.21,146958.0,,,,,,,,,,,146958,Missy Goodwin
1227895,37265,58,M. Lawley,G. Fisk,353246,RWB,261929.0,108,pass,['short_or_medium_pass'],77,87,True,Liverpool,Liverpool,Liverpool,['attack' 'throw_in'],2.0,37265.0,-21.29,30.23,True,-22.88,30.11,-26.09,29.65,-23.11,29.52,62648.0,-40.95,2.57,-39.37,1.09,261928.0,,,,,,62648,Grace Fisk
1227895,38411,60,S. Howard,H. Cain,353251,SS,22639.0,12,pass,['forward_pass' 'long_pass' 'pass_to_final_third' 'progressive_pass'],52,71,True,Leicester City WFC,Leicester City WFC,Leicester City WFC,['set_piece_attack' 'attack' 'free_kick'],2.0,38432.0,34.17,-28.32,True,33.37,-26.77,39.57,-26.35,47.06,-28.12,68752.0,,,,,,,,,,,68752,Hannah Cain
1227895,38783,61,S. Howard,L. Petermann,18614,AMF,22639.0,-14,pass,"['forward_pass' 'long_pass' 'pass_to_final_third' 'progressive_pass'
 'through_pass']",47,90,True,Leicester City WFC,Leicester City WFC,Leicester City WFC,['transition_medium'],2.0,38809.0,27.43,-21.71,True,29.25,-22.32,,,,,,,,,,,,,,,,62671,Lena Petermann
1227895,40071,63,S. Haug,M. Lawley,11157,SS,167414.0,-38,pass,['forward_pass' 'pass_to_final_third' 'short_or_medium_pass'],64,35,True,Liverpool,Liverpool,Liverpool,,2.0,40095.0,-27.41,-28.55,True,-29.24,-29.34,,,,,,,,,,,,,,,,261929,Melissa  Lawley
1227895,1709,2,J. Rantala,C. Nevin,591143,LWB,63785.0,166,pass,['back_pass' 'recovery' 'counterpressing_recovery' 'short_or_medium_pass'],86,13,True,Leicester City WFC,Leicester City WFC,In Contest,['attack' 'transition_high'],1.0,1721.0,-22.27,-23.34,True,-23.86,-24.05,-21.92,-21.23,-22.56,-21.31,60442.0,-12.95,-5.92,-13.1,-18.8,64162.0,-2.81,-7.96,-0.75,-7.25,22639.0,60442,Courtney Jade Nevin
1227895,1855,2,J. Green,J. Rantala,301788,LCMF,64162.0,-51,pass,['lateral_pass' 'short_or_medium_pass'],76,19,True,Leicester City WFC,Leicester City WFC,Leicester City WFC,['attack' 'transition_high'],1.0,1867.0,-28.04,-30.68,True,-27.96,-29.06,-26.89,-28.24,-27.79,-30.08,63785.0,-19.32,-26.21,-18.96,-24.8,60442.0,,,,,,63785,Jutta Rantala
1227895,2214,3,C. Nevin,J. Green,136432,LCB3,60442.0,-49,pass,['recovery' 'short_or_medium_pass'],67,19,True,Leicester City WFC,Liverpool,Leicester City WFC,,1.0,2219.0,-17.11,-26.84,True,-16.54,-25.23,-18.01,-26.77,-16.81,-27.42,64162.0,-19.84,-29.88,-22.19,-29.23,62648.0,,,,,,64162,Josephine Green
1227895,2545,4,S. Haug,M. Lawley,11157,CF,167414.0,-34,pass,['forward_pass' 'short_or_medium_pass'],75,30,True,Liverpool,Liverpool,Liverpool,['attack' 'throw_in'],1.0,2562.0,34.87,22.84,True,35.03,20.88,,,,,,,,,,,,,,,,261929,Melissa  Lawley
1227895,3128,5,S. Haug,G. Fisk,353246,RWB,167414.0,143,pass,['back_pass' 'short_or_medium_pass'],87,85,True,Liverpool,Liverpool,Liverpool,['attack' 'throw_in'],1.0,3139.0,29.36,-30.27,True,30.99,-29.5,32.69,-20.78,32.72,-24.66,167414.0,31.94,-20.19,30.86,-19.89,261928.0,31.15,-13.97,32.45,-15.21,63785.0,62648,Grace Fisk
1227895,3174,5,S. Haug,M. Kearns,583699,RCMF3,167414.0,-120,pass,['short_or_medium_pass'],84,87,True,Liverpool,Liverpool,Liverpool,['attack' 'throw_in'],1.0,3174.0,31.11,-20.54,True,32.69,-20.78,31.94,-20.19,30.86,-19.89,261928.0,31.15,-13.97,32.45,-15.21,63785.0,29.86,-14.33,29.13,-12.0,63591.0,261928,Missy Bo Kearns
1227895,3219,5,M. Höbinger,G. Fisk,353246,RWB,63591.0,39,pass,"['forward_pass' 'recovery' 'counterpressing_recovery'
 'short_or_medium_pass']",78,70,True,Liverpool,Liverpool,In Contest,['attack' 'throw_in'],1.0,3227.0,32.66,-23.08,True,32.87,-21.35,40.05,-22.8,37.61,-24.1,62648.0,40.33,-4.61,41.34,1.92,42790.0,42.77,0.86,34.34,-11.54,64162.0,62648,Grace Fisk
1227895,4767,7,H. Cain,C. Bott,247866,RCB3,68752.0,-131,pass,['short_or_medium_pass'],91,97,True,Leicester City WFC,Leicester City WFC,Leicester City WFC,['attack' 'throw_in'],1.0,4788.0,-33.98,27.86,True,-35.79,28.22,-43.68,21.85,-25.91,29.77,22742.0,-38.12,20.62,-40.77,9.54,261930.0,-30.1,21.44,-31.9,23.78,22742.0,22742,Catherine Joan Bott
1227895,6454,10,M. Lawley,G. Fisk,353246,RWB,261929.0,82,pass,['short_or_medium_pass'],91,83,True,Liverpool,Liverpool,Liverpool,['attack' 'throw_in'],1.0,6468.0,37.09,-31.57,True,38.7,-30.4,38.94,-29.81,37.24,-31.12,62648.0,45.82,-23.83,45.0,-23.41,261929.0,,,,,,62648,Grace Fisk
1227895,6473,10,G. Fisk,M. Lawley,11157,CF,62648.0,-63,pass,['short_or_medium_pass'],92,93,True,Liverpool,Liverpool,Liverpool,['attack' 'throw_in'],1.0,6477.0,39.7,-26.32,True,40.94,-27.66,45.82,-23.83,45.0,-23.41,261929.0,,,,,,,,,,,261929,Melissa  Lawley
1227895,7893,12,T. Hinds,M. Kearns,583699,RCMF3,261932.0,-72,pass,['recovery' 'short_or_medium_pass'],62,21,True,Liverpool,Liverpool,Liverpool,['transition_medium'],1.0,7898.0,16.98,27.14,True,16.49,25.43,17.77,26.67,16.45,27.41,261928.0,30.61,23.46,29.5,25.8,261932.0,,,,,,261928,Missy Bo Kearns
1227895,7908,13,M. Kearns,T. Hinds,376626,LWB,261928.0,0,pass,"['forward_pass' 'pass_to_final_third' 'progressive_pass'
 'short_or_medium_pass' 'under_pressure']",65,7,True,Liverpool,Liverpool,Liverpool,['transition_medium'],1.0,7910.0,20.68,25.46,True,19.63,26.37,30.61,23.46,29.5,25.8,261932.0,,,,,,,,,,,261932,Taylor Hinds
1227895,10444,17,M. Kearns,J. Clark,496941,RCB3,261928.0,144,pass,['back_pass' 'short_or_medium_pass'],84,82,True,Liverpool,Liverpool,Liverpool,['attack' 'transition_high'],1.0,10456.0,21.62,-26.48,True,23.04,-26.83,26.0,-26.03,24.78,-26.46,68534.0,35.09,-6.67,40.98,-0.3,22639.0,15.44,-14.25,15.76,-15.38,68534.0,68534,Jenna Clark
1227895,12886,21,T. Hinds,M. Lawley,11157,CF,261932.0,0,pass,"['forward_pass' 'pass_to_final_third' 'progressive_pass'
 'short_or_medium_pass']",35,4,True,Liverpool,Liverpool,Liverpool,['attack' 'throw_in'],1.0,12907.0,17.12,24.81,True,17.75,26.62,38.82,28.29,38.83,28.8,261929.0,42.3,1.24,41.45,-2.53,167414.0,,,,,,261929,Melissa  Lawley
1227895,13366,22,G. Fisk,F. Nagano,302842,DMF,62648.0,9,pass,"['forward_pass' 'pass_to_final_third' 'progressive_pass' 'recovery'
 'short_or_medium_pass']",55,78,True,Liverpool,Liverpool,Liverpool,['attack' 'transition_medium'],1.0,13380.0,19.13,-23.9,True,18.07,-23.06,16.29,-22.19,15.29,-22.68,75087.0,18.95,-15.6,18.71,-14.55,261928.0,41.95,-14.47,40.68,-15.6,62648.0,75087,Fuka Nagano
1227895,13404,22,M. Kearns,G. Fisk,353246,RWB,261928.0,81,pass,['lateral_pass' 'short_or_medium_pass'],71,65,True,Liverpool,Liverpool,Liverpool,['attack' 'transition_medium'],1.0,13420.0,21.63,-29.32,True,22.85,-28.33,41.95,-14.47,40.68,-15.6,62648.0,,,,,,,,,,,62648,Grace Fisk
1227895,14683,24,S. Haug,M. Lawley,11157,CF,167414.0,-5,pass,"['forward_pass' 'linkup_play' 'pass_to_final_third' 'progressive_pass'
 'short_or_medium_pass']",63,12,True,Liverpool,Liverpool,Liverpool,['set_piece_attack' 'attack' 'free_kick'],1.0,14738.0,32.81,24.11,True,33.78,22.63,32.87,19.81,31.56,21.58,261929.0,,,,,,,,,,,261929,Melissa  Lawley
1227895,15112,25,J. Green,M. Goodwin,628622,CF,64162.0,-32,pass,['forward_pass' 'short_or_medium_pass'],69,21,True,Leicester City WFC,Leicester City WFC,Leicester City WFC,['attack' 'transition_low'],1.0,15121.0,-24.45,-29.16,True,-22.73,-28.25,,,,,,,,,,,,,,,,146958,Missy Goodwin
1227895,16630,27,L. Petermann,H. Cain,353251,SS,62671.0,32,pass,"['deep_completion' 'forward_pass' 'pass_to_penalty_area'
 'short_or_medium_pass']",80,63,True,Leicester City WFC,Leicester City WFC,Leicester City WFC,['attack'],1.0,16694.0,-29.13,23.12,True,-29.99,24.91,-40.33,17.48,-32.69,20.41,68752.0,-34.69,22.4,-36.13,14.18,261932.0,-28.5,25.28,-16.33,9.56,63785.0,68752,Hannah Cain
1227895,16697,27,J. Rantala,C. Bott,247866,RCB3,63785.0,-171,pass,['back_pass' 'recovery' 'counterpressing_recovery' 'short_or_medium_pass'],76,87,True,Leicester City WFC,Leicester City WFC,In Contest,['attack'],1.0,16710.0,-19.18,21.23,True,-19.96,22.8,-13.18,21.09,-13.81,20.6,22742.0,-19.76,19.9,-18.69,17.43,22639.0,-22.6,12.24,-11.93,5.7,63785.0,22742,Catherine Joan Bott
1227895,17087,28,L. Petermann,H. Cain,353251,SS,62671.0,76,pass,['short_or_medium_pass'],71,85,True,Leicester City WFC,Leicester City WFC,Leicester City WFC,['attack' 'throw_in'],1.0,17092.0,-21.41,29.53,True,-20.2,28.28,-22.04,28.75,-21.03,29.41,68752.0,,,,,,,,,,,68752,Hannah Cain
1227895,17921,29,M. Kearns,M. Lawley,11157,CF,261928.0,-49,pass,['pass_to_final_third' 'short_or_medium_pass'],65,17,True,Liverpool,Liverpool,Liverpool,['transition_low'],1.0,17937.0,20.23,26.65,True,21.08,25.16,21.08,25.16,20.23,26.65,261929.0,,,,,,,,,,,261929,Melissa  Lawley
1227895,18141,30,J. Green,M. Goodwin,628622,CF,64162.0,0,pass,"['forward_pass' 'pass_to_final_third' 'progressive_pass'
 'short_or_medium_pass']",65,21,True,Leicester City WFC,Leicester City WFC,Leicester City WFC,['attack' 'transition_medium'],1.0,18157.0,-22.55,-28.42,True,-20.67,-28.46,-27.59,-18.59,-27.7,-21.15,146958.0,-29.52,-6.25,-15.27,-22.14,64162.0,,,,,,146958,Missy Goodwin
1227895,18965,31,M. Kearns,M. Lawley,11157,CF,261928.0,-28,pass,['forward_pass' 'short_or_medium_pass'],78,22,True,Liverpool,Liverpool,Liverpool,['set_piece_attack' 'attack' 'free_kick'],1.0,18987.0,36.57,26.25,True,38.56,26.21,43.13,25.16,43.48,28.55,261929.0,,,,,,,,,,,261929,Melissa  Lawley
1227895,19376,32,F. Nagano,G. Fisk,353246,RWB,75087.0,67,pass,['short_or_medium_pass'],77,84,True,Liverpool,Liverpool,Liverpool,['attack' 'throw_in'],1.0,19383.0,23.33,-31.14,True,23.39,-29.67,23.93,-29.81,23.7,-30.9,62648.0,28.77,-21.18,28.78,-18.56,167414.0,45.9,-26.93,45.4,-29.27,62648.0,62648,Grace Fisk
1227895,19405,32,S. Haug,G. Fisk,353246,RWB,167414.0,41,pass,['forward_pass' 'linkup_play' 'short_or_medium_pass' 'smart_pass'],81,77,True,Liverpool,Liverpool,Liverpool,['attack' 'throw_in'],1.0,19424.0,37.45,-30.68,True,39.31,-30.25,45.9,-26.93,45.4,-29.27,62648.0,40.31,-13.73,43.18,-9.53,64162.0,,,,,,62648,Grace Fisk
1227895,19755,32,F. Nagano,G. Fisk,353246,RWB,75087.0,146,pass,['back_pass' 'short_or_medium_pass'],79,87,True,Liverpool,Liverpool,Liverpool,['attack'],1.0,19764.0,18.72,-28.81,True,20.65,-28.48,20.73,-29.07,19.41,-29.36,62648.0,,,,,,,,,,,62648,Grace Fisk
1227895,19771,32,G. Fisk,M. Lawley,11157,CF,62648.0,-18,pass,['forward_pass' 'progressive_pass' 'short_or_medium_pass'],73,93,True,Liverpool,Liverpool,Liverpool,['attack'],1.0,19784.0,31.48,-24.37,True,33.12,-25.23,,,,,,,,,,,,,,,,261929,Melissa  Lawley
1227895,48209,76,J. Thibaud,M. Goodwin,628622,CF,42790.0,-39,pass,"['forward_pass' 'long_pass' 'pass_to_final_third' 'progressive_pass'
 'recovery']",44,53,True,Leicester City WFC,Leicester City WFC,In Contest,['attack' 'transition_medium'],2.0,48243.0,24.7,20.87,True,26.44,21.23,26.67,27.57,27.52,28.22,146958.0,17.86,20.94,17.02,22.14,60442.0,27.73,14.51,25.77,12.65,63641.0,146958,Missy Goodwin
1227895,50161,80,M. Enderby,S. van de Sanden,1703,SS,769836.0,48,pass,['lateral_pass' 'short_or_medium_pass'],71,73,True,Liverpool,Liverpool,Liverpool,['attack'],2.0,50168.0,-27.59,22.16,True,-27.59,20.34,-39.96,17.95,-38.3,19.91,22700.0,,,,,,,,,,,22700,Shanice van de Sanden
1227895,50307,80,J. Clark,G. Fisk,353246,RWB,68534.0,6,pass,['forward_pass' 'short_or_medium_pass'],69,93,True,Liverpool,Liverpool,Liverpool,['attack' 'throw_in'],2.0,50312.0,-24.37,29.15,True,-22.73,29.0,-25.17,29.0,-24.49,28.87,62648.0,,,,,,,,,,,62648,Grace Fisk
